Bin Id,Marker Id,Gene Ids
final.contigs.fa.metabat_bins_77,PF01649.13,k99_1707152_1
final.contigs.fa.metabat_bins_77,PF01649.13,k99_3198642_1
final.contigs.fa.metabat_bins_77,PF01000.21,k99_1183035_1
final.contigs.fa.metabat_bins_77,PF01000.21,k99_3842259_3
final.contigs.fa.metabat_bins_77,PF00411.14,k99_1183035_3
final.contigs.fa.metabat_bins_77,PF00411.14,k99_3842259_5
final.contigs.fa.metabat_bins_77,PF01746.16,k99_20566_7
final.contigs.fa.metabat_bins_77,PF01746.16,k99_2886269_3
final.contigs.fa.metabat_bins_79,PF04997.7,k99_1382019_1
final.contigs.fa.metabat_bins_79,PF04997.7,k99_3085485_1
final.contigs.fa.metabat_bins_79,TIGR00344,k99_2689092_2
final.contigs.fa.metabat_bins_79,TIGR00344,k99_4220532_1
final.contigs.fa.metabat_bins_79,PF06574.7,k99_1126091_1
final.contigs.fa.metabat_bins_79,PF06574.7,k99_2982115_1
final.contigs.fa.metabat_bins_79,PF06574.7,k99_3209179_1
final.contigs.fa.metabat_bins_79,PF03948.9,k99_1220845_7
final.contigs.fa.metabat_bins_79,PF03948.9,k99_405412_2
final.contigs.fa.metabat_bins_79,PF04127.10,k99_247184_2
final.contigs.fa.metabat_bins_79,PF04127.10,k99_2582005_1
final.contigs.fa.metabat_bins_79,PF08676.6,k99_1237150_1
final.contigs.fa.metabat_bins_79,PF08676.6,k99_371406_3
final.contigs.fa.metabat_bins_79,PF01119.14,k99_1237150_1
final.contigs.fa.metabat_bins_79,PF01119.14,k99_371406_3
final.contigs.fa.metabat_bins_79,PF01687.12,k99_2982115_1
final.contigs.fa.metabat_bins_79,PF01687.12,k99_3209179_1
final.contigs.fa.metabat_bins_79,PF04085.9,k99_2133645_1
final.contigs.fa.metabat_bins_79,PF04085.9,k99_2237542_3
final.contigs.fa.metabat_bins_79,PF02618.11,k99_2092151_3
final.contigs.fa.metabat_bins_79,PF02618.11,k99_4590443_2
final.contigs.fa.metabat_bins_79,PF03841.8,k99_1043325_1
final.contigs.fa.metabat_bins_79,PF03841.8,k99_726369_3
final.contigs.fa.metabat_bins_79,PF01250.12,k99_2334175_3
final.contigs.fa.metabat_bins_79,PF01250.12,k99_405412_5
final.contigs.fa.metabat_bins_8,PF00181.18,k99_127811_1
final.contigs.fa.metabat_bins_8,PF00181.18,k99_4084890_1
final.contigs.fa.metabat_bins_8,TIGR01496,k99_1416873_1
final.contigs.fa.metabat_bins_8,TIGR01496,k99_2488421_1
final.contigs.fa.metabat_bins_8,TIGR01496,k99_4311459_1
final.contigs.fa.metabat_bins_8,PF01960.13,k99_1247759_1
final.contigs.fa.metabat_bins_8,PF01960.13,k99_3108626_5
final.contigs.fa.metabat_bins_80,TIGR00445,k99_3739720_1
final.contigs.fa.metabat_bins_80,TIGR00445,k99_3933134_1
final.contigs.fa.metabat_bins_80,PF04563.10,k99_1887715_1
final.contigs.fa.metabat_bins_80,PF04563.10,k99_1961432_5
final.contigs.fa.metabat_bins_80,TIGR01085,k99_3170923_5
final.contigs.fa.metabat_bins_80,TIGR01085,k99_3739720_3
final.contigs.fa.metabat_bins_80,PF04561.9,k99_1887715_1
final.contigs.fa.metabat_bins_80,PF04561.9,k99_1961432_5
final.contigs.fa.metabat_bins_81,TIGR01951,k99_2588599_3
final.contigs.fa.metabat_bins_81,TIGR01951,k99_2761077_3
final.contigs.fa.metabat_bins_81,PF02527.10,k99_1634468_2
final.contigs.fa.metabat_bins_81,PF02527.10,k99_3682071_2
final.contigs.fa.metabat_bins_81,TIGR00010,k99_3736683_4
final.contigs.fa.metabat_bins_81,TIGR00010,k99_423110_6
final.contigs.fa.metabat_bins_81,PF03840.9,k99_3619767_1
final.contigs.fa.metabat_bins_81,PF03840.9,k99_3993235_1
final.contigs.fa.metabat_bins_82,PF00861.17,k99_1195801_19
final.contigs.fa.metabat_bins_82,PF00861.17,k99_1328884_9
final.contigs.fa.metabat_bins_82,PF00861.17,k99_1365530_19
final.contigs.fa.metabat_bins_82,PF00861.17,k99_1559688_2
final.contigs.fa.metabat_bins_82,PF00861.17,k99_1683113_8
final.contigs.fa.metabat_bins_82,PF00861.17,k99_197742_6
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2030933_5
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2032296_4
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2268600_4
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2410712_3
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2414107_9
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2425496_14
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2614524_12
final.contigs.fa.metabat_bins_82,PF00861.17,k99_2821992_4
final.contigs.fa.metabat_bins_82,PF00861.17,k99_3000845_2
final.contigs.fa.metabat_bins_82,PF00861.17,k99_3429850_4
final.contigs.fa.metabat_bins_82,PF00861.17,k99_4477672_3
final.contigs.fa.metabat_bins_82,PF00861.17,k99_4485911_14
final.contigs.fa.metabat_bins_82,PF00861.17,k99_4566649_7
final.contigs.fa.metabat_bins_82,PF00861.17,k99_4593340_11
final.contigs.fa.metabat_bins_82,PF00861.17,k99_633622_37
final.contigs.fa.metabat_bins_82,PF00861.17,k99_754336_8
final.contigs.fa.metabat_bins_82,PF00861.17,k99_944518_6
final.contigs.fa.metabat_bins_82,PF00861.17,k99_983656_9
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1195801_17
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1217040_1
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1325287_8
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1328884_11
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1365530_17
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1559688_4
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1683113_6
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1817176_7
final.contigs.fa.metabat_bins_82,PF00410.14,k99_1961370_2
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2030933_7
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2032296_6
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2268600_6
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2410712_5
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2414107_12
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2425496_16
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2554661_2
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2614524_10
final.contigs.fa.metabat_bins_82,PF00410.14,k99_2821992_2
final.contigs.fa.metabat_bins_82,PF00410.14,k99_3423014_11
final.contigs.fa.metabat_bins_82,PF00410.14,k99_3429850_6
final.contigs.fa.metabat_bins_82,PF00410.14,k99_344542_37
final.contigs.fa.metabat_bins_82,PF00410.14,k99_3928372_2
final.contigs.fa.metabat_bins_82,PF00410.14,k99_4477672_5
final.contigs.fa.metabat_bins_82,PF00410.14,k99_4485911_12
final.contigs.fa.metabat_bins_82,PF00410.14,k99_4566649_9
final.contigs.fa.metabat_bins_82,PF00410.14,k99_4593340_9
final.contigs.fa.metabat_bins_82,PF00410.14,k99_633622_35
final.contigs.fa.metabat_bins_82,PF00410.14,k99_754336_10
final.contigs.fa.metabat_bins_82,PF00410.14,k99_944518_8
final.contigs.fa.metabat_bins_82,PF00410.14,k99_983656_11
final.contigs.fa.metabat_bins_82,PF00164.20,k99_1062460_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_1170663_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_1289094_1
final.contigs.fa.metabat_bins_82,PF00164.20,k99_1365214_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_1380247_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_175917_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_2223194_4
final.contigs.fa.metabat_bins_82,PF00164.20,k99_2367627_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_2588876_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_2826723_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_3271863_1
final.contigs.fa.metabat_bins_82,PF00164.20,k99_3439402_18
final.contigs.fa.metabat_bins_82,PF00164.20,k99_3640662_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_3965918_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_4369681_2
final.contigs.fa.metabat_bins_82,PF00164.20,k99_4381556_7
final.contigs.fa.metabat_bins_82,PF00164.20,k99_4486720_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_4561311_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_4626146_3
final.contigs.fa.metabat_bins_82,PF00164.20,k99_633622_17
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1074166_4
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1088976_5
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1195801_27
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1259710_4
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1328884_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_143762_6
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1488564_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_1887049_6
final.contigs.fa.metabat_bins_82,PF00416.17,k99_2364209_5
final.contigs.fa.metabat_bins_82,PF00416.17,k99_2425496_7
final.contigs.fa.metabat_bins_82,PF00416.17,k99_2624114_5
final.contigs.fa.metabat_bins_82,PF00416.17,k99_2633791_2
final.contigs.fa.metabat_bins_82,PF00416.17,k99_2800837_1
final.contigs.fa.metabat_bins_82,PF00416.17,k99_3008013_4
final.contigs.fa.metabat_bins_82,PF00416.17,k99_3665140_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_4566649_1
final.contigs.fa.metabat_bins_82,PF00416.17,k99_508614_5
final.contigs.fa.metabat_bins_82,PF00416.17,k99_610994_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_633622_44
final.contigs.fa.metabat_bins_82,PF00416.17,k99_754336_2
final.contigs.fa.metabat_bins_82,PF00416.17,k99_787936_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_805336_3
final.contigs.fa.metabat_bins_82,PF00416.17,k99_983656_1
final.contigs.fa.metabat_bins_82,PF00466.15,k99_1033148_5
final.contigs.fa.metabat_bins_82,PF00466.15,k99_1059521_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_1463011_16
final.contigs.fa.metabat_bins_82,PF00466.15,k99_1517769_1
final.contigs.fa.metabat_bins_82,PF00466.15,k99_1612272_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_2002850_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_2076881_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_2147457_2
final.contigs.fa.metabat_bins_82,PF00466.15,k99_2417425_3
final.contigs.fa.metabat_bins_82,PF00466.15,k99_2960587_3
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3130986_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3271989_5
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3324146_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3439460_3
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3471693_3
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3551952_5
final.contigs.fa.metabat_bins_82,PF00466.15,k99_3828671_6
final.contigs.fa.metabat_bins_82,PF00466.15,k99_758399_4
final.contigs.fa.metabat_bins_82,PF00466.15,k99_770407_3
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1195801_11
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1217040_6
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1325287_2
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1328884_17
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1365530_11
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1683113_1
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1817176_2
final.contigs.fa.metabat_bins_82,PF00831.18,k99_1961370_8
final.contigs.fa.metabat_bins_82,PF00831.18,k99_2034218_11
final.contigs.fa.metabat_bins_82,PF00831.18,k99_2129494_5
final.contigs.fa.metabat_bins_82,PF00831.18,k99_2414107_17
final.contigs.fa.metabat_bins_82,PF00831.18,k99_2614524_4
final.contigs.fa.metabat_bins_82,PF00831.18,k99_3423014_6
final.contigs.fa.metabat_bins_82,PF00831.18,k99_3439402_5
final.contigs.fa.metabat_bins_82,PF00831.18,k99_344542_29
final.contigs.fa.metabat_bins_82,PF00831.18,k99_3928372_7
final.contigs.fa.metabat_bins_82,PF00831.18,k99_4432503_1
final.contigs.fa.metabat_bins_82,PF00831.18,k99_4485911_6
final.contigs.fa.metabat_bins_82,PF00831.18,k99_4593340_3
final.contigs.fa.metabat_bins_82,PF00831.18,k99_633622_29
final.contigs.fa.metabat_bins_82,PF00831.18,k99_668725_3
final.contigs.fa.metabat_bins_82,PF00831.18,k99_754336_16
final.contigs.fa.metabat_bins_82,PF00831.18,k99_900803_10
final.contigs.fa.metabat_bins_82,PF00831.18,k99_944518_14
final.contigs.fa.metabat_bins_82,PF00831.18,k99_979043_3
final.contigs.fa.metabat_bins_82,PF00831.18,k99_983656_16
final.contigs.fa.metabat_bins_82,PF01509.13,k99_1238578_3
final.contigs.fa.metabat_bins_82,PF01509.13,k99_129795_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_1705933_8
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2102414_3
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2291053_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2372870_8
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2450638_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_256028_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2740111_8
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2822952_4
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2936572_4
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2981066_3
final.contigs.fa.metabat_bins_82,PF01509.13,k99_2990098_10
final.contigs.fa.metabat_bins_82,PF01509.13,k99_3034477_4
final.contigs.fa.metabat_bins_82,PF01509.13,k99_3076903_4
final.contigs.fa.metabat_bins_82,PF01509.13,k99_3213388_3
final.contigs.fa.metabat_bins_82,PF01509.13,k99_3387998_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_3495244_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_4051436_3
final.contigs.fa.metabat_bins_82,PF01509.13,k99_4058598_1
final.contigs.fa.metabat_bins_82,PF01509.13,k99_4150944_5
final.contigs.fa.metabat_bins_82,PF01509.13,k99_4642592_1
final.contigs.fa.metabat_bins_82,PF01509.13,k99_570602_1
final.contigs.fa.metabat_bins_82,PF01509.13,k99_630021_7
final.contigs.fa.metabat_bins_82,PF01509.13,k99_677562_7
final.contigs.fa.metabat_bins_82,PF01509.13,k99_740764_2
final.contigs.fa.metabat_bins_82,PF01509.13,k99_981692_6
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1158967_7
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1199086_5
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1453199_3
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1701262_5
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1711764_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1833042_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1918978_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_1928142_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2077922_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2104281_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2209642_3
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2242038_6
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2242038_8
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2470194_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2546678_10
final.contigs.fa.metabat_bins_82,PF00162.14,k99_275382_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_27791_5
final.contigs.fa.metabat_bins_82,PF00162.14,k99_2838389_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_29392_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_307689_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_3245369_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_3553496_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_3582561_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_361670_3
final.contigs.fa.metabat_bins_82,PF00162.14,k99_4336037_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_4486462_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_4552333_1
final.contigs.fa.metabat_bins_82,PF00162.14,k99_4609532_4
final.contigs.fa.metabat_bins_82,PF00162.14,k99_557659_3
final.contigs.fa.metabat_bins_82,PF00162.14,k99_773582_2
final.contigs.fa.metabat_bins_82,PF00162.14,k99_932678_8
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1074166_6
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1081656_2
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1088976_9
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1195801_23
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1259710_7
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1328884_5
final.contigs.fa.metabat_bins_82,TIGR00967,k99_1488564_7
final.contigs.fa.metabat_bins_82,TIGR00967,k99_197742_2
final.contigs.fa.metabat_bins_82,TIGR00967,k99_2425496_10
final.contigs.fa.metabat_bins_82,TIGR00967,k99_2624114_1
final.contigs.fa.metabat_bins_82,TIGR00967,k99_2800837_4
final.contigs.fa.metabat_bins_82,TIGR00967,k99_2897207_4
final.contigs.fa.metabat_bins_82,TIGR00967,k99_3000845_6
final.contigs.fa.metabat_bins_82,TIGR00967,k99_3755694_12
final.contigs.fa.metabat_bins_82,TIGR00967,k99_4427180_2
final.contigs.fa.metabat_bins_82,TIGR00967,k99_4566649_3
final.contigs.fa.metabat_bins_82,TIGR00967,k99_633622_41
final.contigs.fa.metabat_bins_82,TIGR00967,k99_754336_4
final.contigs.fa.metabat_bins_82,TIGR00967,k99_944518_2
final.contigs.fa.metabat_bins_82,TIGR00967,k99_983656_5
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1074166_1
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1088976_2
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1195801_30
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1238365_3
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1271903_3
final.contigs.fa.metabat_bins_82,PF01193.19,k99_143762_3
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1656633_2
final.contigs.fa.metabat_bins_82,PF01193.19,k99_1887049_3
final.contigs.fa.metabat_bins_82,PF01193.19,k99_2364209_8
final.contigs.fa.metabat_bins_82,PF01193.19,k99_2425496_4
final.contigs.fa.metabat_bins_82,PF01193.19,k99_2624114_8
final.contigs.fa.metabat_bins_82,PF01193.19,k99_3008013_7
final.contigs.fa.metabat_bins_82,PF01193.19,k99_3098742_2
final.contigs.fa.metabat_bins_82,PF01193.19,k99_4053202_5
final.contigs.fa.metabat_bins_82,PF01193.19,k99_4671913_1
final.contigs.fa.metabat_bins_82,PF01193.19,k99_610994_6
final.contigs.fa.metabat_bins_82,PF01193.19,k99_633622_47
final.contigs.fa.metabat_bins_82,PF01193.19,k99_707869_4
final.contigs.fa.metabat_bins_82,PF01193.19,k99_74432_1
final.contigs.fa.metabat_bins_82,PF01193.19,k99_787936_6
final.contigs.fa.metabat_bins_82,PF01193.19,k99_805336_6
final.contigs.fa.metabat_bins_82,PF00298.14,k99_1033148_3
final.contigs.fa.metabat_bins_82,PF00298.14,k99_1059521_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_1159640_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_1463011_14
final.contigs.fa.metabat_bins_82,PF00298.14,k99_1612272_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_2002850_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_2076881_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_2417425_1
final.contigs.fa.metabat_bins_82,PF00298.14,k99_2960587_1
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3130986_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3271989_3
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3324146_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3439460_5
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3471693_5
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3551952_3
final.contigs.fa.metabat_bins_82,PF00298.14,k99_3828671_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_4301802_1
final.contigs.fa.metabat_bins_82,PF00298.14,k99_4566124_4
final.contigs.fa.metabat_bins_82,PF00298.14,k99_758399_6
final.contigs.fa.metabat_bins_82,PF00298.14,k99_770407_1
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1195801_10
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1217040_7
final.contigs.fa.metabat_bins_82,PF00252.13,k99_127235_2
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1325287_1
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1365530_10
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1817176_1
final.contigs.fa.metabat_bins_82,PF00252.13,k99_1961370_9
final.contigs.fa.metabat_bins_82,PF00252.13,k99_2034218_10
final.contigs.fa.metabat_bins_82,PF00252.13,k99_2414107_18
final.contigs.fa.metabat_bins_82,PF00252.13,k99_2614524_3
final.contigs.fa.metabat_bins_82,PF00252.13,k99_3423014_5
final.contigs.fa.metabat_bins_82,PF00252.13,k99_3439402_6
final.contigs.fa.metabat_bins_82,PF00252.13,k99_3928372_8
final.contigs.fa.metabat_bins_82,PF00252.13,k99_4432503_2
final.contigs.fa.metabat_bins_82,PF00252.13,k99_4485911_5
final.contigs.fa.metabat_bins_82,PF00252.13,k99_4593340_2
final.contigs.fa.metabat_bins_82,PF00252.13,k99_633622_28
final.contigs.fa.metabat_bins_82,PF00252.13,k99_668725_2
final.contigs.fa.metabat_bins_82,PF00252.13,k99_751682_2
final.contigs.fa.metabat_bins_82,PF00252.13,k99_754336_17
final.contigs.fa.metabat_bins_82,PF00252.13,k99_900803_9
final.contigs.fa.metabat_bins_82,PF00252.13,k99_944518_15
final.contigs.fa.metabat_bins_82,PF00252.13,k99_979043_4
final.contigs.fa.metabat_bins_82,PF00252.13,k99_983656_17
final.contigs.fa.metabat_bins_82,PF00237.14,k99_1195801_8
final.contigs.fa.metabat_bins_82,PF00237.14,k99_127235_4
final.contigs.fa.metabat_bins_82,PF00237.14,k99_1365530_8
final.contigs.fa.metabat_bins_82,PF00237.14,k99_1413551_3
final.contigs.fa.metabat_bins_82,PF00237.14,k99_2034218_8
final.contigs.fa.metabat_bins_82,PF00237.14,k99_2134837_6
final.contigs.fa.metabat_bins_82,PF00237.14,k99_2414107_20
final.contigs.fa.metabat_bins_82,PF00237.14,k99_2549208_5
final.contigs.fa.metabat_bins_82,PF00237.14,k99_2614524_1
final.contigs.fa.metabat_bins_82,PF00237.14,k99_3053595_7
final.contigs.fa.metabat_bins_82,PF00237.14,k99_3423014_3
final.contigs.fa.metabat_bins_82,PF00237.14,k99_3439402_8
final.contigs.fa.metabat_bins_82,PF00237.14,k99_344542_27
final.contigs.fa.metabat_bins_82,PF00237.14,k99_3928372_10
final.contigs.fa.metabat_bins_82,PF00237.14,k99_4078866_8
final.contigs.fa.metabat_bins_82,PF00237.14,k99_4432503_4
final.contigs.fa.metabat_bins_82,PF00237.14,k99_4485911_3
final.contigs.fa.metabat_bins_82,PF00237.14,k99_633622_26
final.contigs.fa.metabat_bins_82,PF00237.14,k99_754336_19
final.contigs.fa.metabat_bins_82,PF00237.14,k99_900803_7
final.contigs.fa.metabat_bins_82,PF00237.14,k99_944518_17
final.contigs.fa.metabat_bins_82,PF00237.14,k99_979043_6
final.contigs.fa.metabat_bins_82,PF00237.14,k99_983656_19
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1123953_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1224815_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1316825_5
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1373055_4
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1548699_8
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1836823_2
final.contigs.fa.metabat_bins_82,TIGR00755,k99_1955884_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2068588_9
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2273104_6
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2485197_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2556099_2
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2657054_2
final.contigs.fa.metabat_bins_82,TIGR00755,k99_2751865_1
final.contigs.fa.metabat_bins_82,TIGR00755,k99_3049090_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_3502700_2
final.contigs.fa.metabat_bins_82,TIGR00755,k99_3582816_2
final.contigs.fa.metabat_bins_82,TIGR00755,k99_3907391_3
final.contigs.fa.metabat_bins_82,TIGR00755,k99_4345536_19
final.contigs.fa.metabat_bins_82,TIGR00755,k99_4530424_2
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1031817_6
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1259701_3
final.contigs.fa.metabat_bins_82,PF00380.14,k99_143463_3
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1593509_4
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1648598_8
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1741183_2
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1760724_2
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1833715_6
final.contigs.fa.metabat_bins_82,PF00380.14,k99_1929392_6
final.contigs.fa.metabat_bins_82,PF00380.14,k99_2054169_6
final.contigs.fa.metabat_bins_82,PF00380.14,k99_2600614_6
final.contigs.fa.metabat_bins_82,PF00380.14,k99_2746743_4
final.contigs.fa.metabat_bins_82,PF00380.14,k99_3052121_3
final.contigs.fa.metabat_bins_82,PF00380.14,k99_320171_5
final.contigs.fa.metabat_bins_82,PF00380.14,k99_3232907_3
final.contigs.fa.metabat_bins_82,PF00380.14,k99_3432988_2
final.contigs.fa.metabat_bins_82,PF00380.14,k99_3674727_4
final.contigs.fa.metabat_bins_82,PF00380.14,k99_3727019_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1146898_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1334528_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1395200_7
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1463011_25
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1481927_5
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1763478_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_194405_13
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1971886_12
final.contigs.fa.metabat_bins_82,TIGR00329,k99_1991254_1
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2026446_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2117706_4
final.contigs.fa.metabat_bins_82,TIGR00329,k99_2243794_2
